2025-04-14T11:58:43.141Z,ANIMEUSDT,binance,hyperliquid,-0.00446445,-0.001178934,0.003285516,0.01,success
2025-04-14T11:58:43.144Z,REZUSDT,binance,hyperliquid,-0.00128172,-0.0000961005,0.0011856195000000001,0.01,success
2025-04-14T11:58:43.144Z,MOVEUSDT,binance,hyperliquid,-0.00090733,-0.0001982225,0.0007091075,0.01,success
2025-04-14T11:58:43.144Z,OMUSDT,binance,hyperliquid,-0.00056647,0.0000125,0.00057897,0.01,success
2025-04-14T11:59:04.383Z,ANIMEUSDT,binance,hyperliquid,-0.00467637,-0.0011879601,0.0034884099,0.01,success
2025-04-14T11:59:04.384Z,REZUSDT,binance,hyperliquid,-0.00126197,-0.0000959805,0.0011659895,0.01,success
2025-04-14T11:59:04.384Z,MOVEUSDT,binance,hyperliquid,-0.00089782,-0.0001983019,0.0006995181,0.01,success
2025-04-14T11:59:04.385Z,OMUSDT,binance,hyperliquid,-0.00055625,0.0000125,0.00056875,0.01,success
